File,Line,Function,Executable Source Lines,Executable Source Lines Covered,Instructions,Instructions Covered,Run Count,Instructions Executed
"consequence_param_change.h",25,"ConsequenceParamChange::~ConsequenceParamChange(const class ConsequenceParamChange*)",3,0,8,0,0,0
,0,"ConsequenceParamChange::~ConsequenceParamChange(const class ConsequenceParamChange*) (always inlined)",0,0,0,0,0,0
,0,"ConsequencePerformanceViewPress::ConsequencePerformanceViewPress(const class ConsequencePerformanceViewPress*, struct FXColumnPress*, struct FXColumnPress*, long int) (always inlined)",0,0,0,0,0,0
"consequence_performance_view_press.cpp",33,"ConsequencePerformanceViewPress::revert(const class ConsequencePerformanceViewPress*, enum TimeType, class ModelStack*)",2,0,19,0,0,0
"consequence_performance_view_press.h",23,"ConsequencePerformanceViewPress::~ConsequencePerformanceViewPress(const class ConsequencePerformanceViewPress*)",1,0,1,0,0,0
"consequence_performance_view_press.h",23,"ConsequencePerformanceViewPress::~ConsequencePerformanceViewPress(const class ConsequencePerformanceViewPress*)",2,0,6,0,0,0
,0,"ConsequenceScaleAddNote::ConsequenceScaleAddNote(const class ConsequenceScaleAddNote*, long int) (always inlined)",0,0,0,0,0,0
"consequence_scale_add_note.cpp",31,"ConsequenceScaleAddNote::revert(const class ConsequenceScaleAddNote*, enum TimeType, class ModelStack*)",13,0,69,0,0,0
,0,"ConsequenceScaleAddNote::revert(const class ConsequenceScaleAddNote*, enum TimeType, class ModelStack*) (always inlined)",0,0,0,0,0,0
"consequence_scale_add_note.h",23,"ConsequenceScaleAddNote::~ConsequenceScaleAddNote(const class ConsequenceScaleAddNote*)",1,0,1,0,0,0
"consequence_scale_add_note.h",23,"ConsequenceScaleAddNote::~ConsequenceScaleAddNote(const class ConsequenceScaleAddNote*)",2,0,6,0,0,0
,0,"ConsequenceSwingChange::ConsequenceSwingChange(const class ConsequenceSwingChange*, signed char, signed char) (always inlined)",0,0,0,0,0,0
"consequence_swing_change.cpp",28,"ConsequenceSwingChange::revert(const class ConsequenceSwingChange*, enum TimeType, class ModelStack*)",2,0,6,0,0,0
"consequence_swing_change.h",23,"ConsequenceSwingChange::~ConsequenceSwingChange(const class ConsequenceSwingChange*)",2,0,6,0,0,0
"consequence_swing_change.h",23,"ConsequenceSwingChange::~ConsequenceSwingChange(const class ConsequenceSwingChange*)",1,0,1,0,0,0
,0,"ConsequenceTempoChange::ConsequenceTempoChange(const class ConsequenceTempoChange*, long long unsigned int, long long unsigned int) (always inlined)",0,0,0,0,0,0
"consequence_tempo_change.cpp",30,"ConsequenceTempoChange::revert(const class ConsequenceTempoChange*, enum TimeType, class ModelStack*)",6,0,50,0,0,0
"consequence_tempo_change.h",23,"ConsequenceTempoChange::~ConsequenceTempoChange(const class ConsequenceTempoChange*)",2,0,6,0,0,0
"consequence_tempo_change.h",23,"ConsequenceTempoChange::~ConsequenceTempoChange(const class ConsequenceTempoChange*)",1,0,1,0,0,0
"display.cpp",114,"consoleTextIfAllBootedUp(const char*)",2,0,12,0,0,0
,0,"consoleTextIfAllBootedUp(const char*) (always inlined)",0,0,0,0,0,0
,0,"construct_at<deluge::l10n::String, const deluge::l10n::String&>(enum String*, const enum String&) (always inlined)",0,0,0,0,0,0
,0,"construct_at<deluge::l10n::String, deluge::l10n::String>(enum String*, enum String) (always inlined)",0,0,0,0,0,0
,0,"construct_at<MenuItem*, MenuItem* const&>(class MenuItem**, const class MenuItem*&) (always inlined)",0,0,0,0,0,0
,0,"construct_at<MenuItem*, MenuItem*&>(class MenuItem**, class MenuItem*&) (always inlined)",0,0,0,0,0,0
,0,"construct_at<RuntimeFeatureSettingOption, const RuntimeFeatureSettingOption&>(struct RuntimeFeatureSettingOption*, const struct RuntimeFeatureSettingOption&) (always inlined)",0,0,0,0,0,0
,0,"construct_at<std::basic_string_view<char>, char const*&>(class basic_string_view<char, std::char_traits<char> >*, const char*&) (always inlined)",0,0,0,0,0,0
,0,"construct_at<std::basic_string_view<char>, const std::basic_string_view<char, std::char_traits<char> >&>(class basic_string_view<char, std::char_traits<char> >*, const class basic_string_view<char, std::char_traits<char> >&) (always inlined)",0,0,0,0,0,0
,0,"construct_at<std::basic_string_view<char>, std::basic_string_view<char, std::char_traits<char> > >(class basic_string_view<char, std::char_traits<char> >*, class basic_string_view<char, std::char_traits<char> >) (always inlined)",0,0,0,0,0,0
,0,"Context::Add(const class Context*, float) (always inlined)",0,0,0,0,0,0
,0,"Context::Lp(const class Context*, float&, float) (always inlined)",0,0,0,0,0,0
,0,"Context::Multiply(const class Context*, float) (always inlined)",0,0,0,0,0,0
"context_menu.h",38,"ContextMenu::acceptCurrentOption(const class ContextMenu*)",1,0,2,0,0,0
"context_menu.cpp",156,"ContextMenu::buttonAction(const class ContextMenu*, unsigned char, bool, bool)",11,0,47,0,0,0
"context_menu.cpp",192,"ContextMenu::drawCurrentOption(const class ContextMenu*)",6,0,42,0,0,0
"display.h",93,"ContextMenu::focusRegained(const class ContextMenu*)",2,0,8,0,0,0
"context_menu.h",46,"ContextMenu::getAcceptButton(const class ContextMenu*)",1,0,2,0,0,0
"context_menu.cpp",29,"ContextMenu::getGreyoutColsAndRows(const class ContextMenu*, long unsigned int*, long unsigned int*)",2,0,4,0,0,0
"context_menu.h",55,"ContextMenu::getUIType(const class ContextMenu*)",1,0,2,0,0,0
"context_menu.h",37,"ContextMenu::isCurrentOptionAvailable(const class ContextMenu*)",1,0,2,0,0,0
"context_menu.cpp",200,"ContextMenu::padAction(const class ContextMenu*, long int, long int, long int)",4,0,25,0,0,0
"context_menu.cpp",59,"ContextMenu::renderOLED(const class ContextMenu*, unsigned char[128]*)",18,0,127,0,0,0
"context_menu.cpp",112,"ContextMenu::selectEncoderAction(const class ContextMenu*, signed char)",18,0,84,0,0,0
"context_menu.cpp",34,"ContextMenu::setupAndCheckAvailability(const class ContextMenu*)",5,0,30,0,0,0
"context_menu.cpp",218,"ContextMenuForLoading::focusRegained(const class ContextMenuForLoading*)",3,0,14,0,0,0
"context_menu.h",73,"ContextMenuForLoading::getAcceptButton(const class ContextMenuForLoading*)",1,0,2,0,0,0
"context_menu.cpp",212,"ContextMenuForSaving::focusRegained(const class ContextMenuForSaving*)",3,0,14,0,0,0
"context_menu.h",64,"ContextMenuForSaving::getAcceptButton(const class ContextMenuForSaving*)",1,0,2,0,0,0
,0,"convertFloatToIntAtMemoryLocation(long unsigned int*) (always inlined)",0,0,0,0,0,0
,0,"ConvertFromIeeeExtended(unsigned char*) (always inlined)",0,0,0,0,0,0
,0,"CopiedNoteRow::CopiedNoteRow(const class CopiedNoteRow*) (always inlined)",0,0,0,0,0,0
"copied_note_row.cpp",26,"CopiedNoteRow::~CopiedNoteRow(const class CopiedNoteRow*)",3,0,12,0,0,0
"copied_note_row.cpp",26,"CopiedNoteRow::~CopiedNoteRow(const class CopiedNoteRow*)",3,0,9,0,0,0
,0,"CopiedNoteRow::~CopiedNoteRow(const class CopiedNoteRow*) (always inlined)",0,0,0,0,0,0
,0,"copy<char const* const*, std::basic_string_view<char>*>(const char**, const char**, class basic_string_view<char, std::char_traits<char> >*) (always inlined)",0,0,0,0,0,0
,0,"copy<const RuntimeFeatureSettingOption*, RuntimeFeatureSettingOption*>(const struct RuntimeFeatureSettingOption*, const struct RuntimeFeatureSettingOption*, struct RuntimeFeatureSettingOption*) (always inlined)",0,0,0,0,0,0
"oled.cpp",681,"copyBackgroundAroundForeground(unsigned char[128]*, unsigned char[128]*, long int, long int, long int, long int)",19,0,98,0,0,0
,0,"copyModelStack(void*, const void*, long int) (always inlined)",0,0,0,0,0,0
,0,"copyRowWithMask(unsigned char, unsigned char*, unsigned char*, long int, long int) (always inlined)",0,0,0,0,0,0
,0,"cos",0,0,45,0,0,0
,0,"Count::Count(const class Count*, enum String, enum String) (always inlined)",0,0,0,0,0,0
"count.h",29,"Count::readCurrentValue(const class Count*)",2,0,6,0,0,0
"count.h",32,"Count::writeCurrentValue(const class Count*)",34,0,172,0,0,0
"menu_item.h",54,"Count::~Count(const class Count*)",1,0,1,0,0,0
"count.h",26,"Count::~Count(const class Count*)",2,0,6,0,0,0
,0,"CountIn::CountIn(const class CountIn*, enum String, enum String) (always inlined)",0,0,0,0,0,0
"countin.h",25,"CountIn::readCurrentValue(const class CountIn*)",2,0,5,0,0,0
"value.h",42,"CountIn::writeCurrentValue(const class CountIn*)",1,0,5,0,0,0
"menu_item.h",54,"CountIn::~CountIn(const class CountIn*)",1,0,1,0,0,0
"countin.h",22,"CountIn::~CountIn(const class CountIn*)",2,0,6,0,0,0
,0,"CountToStereoSpread::CountToStereoSpread(const class CountToStereoSpread*, enum String, enum String) (always inlined)",0,0,0,0,0,0
"count.h",42,"CountToStereoSpread::selectButtonPress(const class CountToStereoSpread*)",1,0,2,0,0,0
"menu_item.h",54,"CountToStereoSpread::~CountToStereoSpread(const class CountToStereoSpread*)",1,0,1,0,0,0
"count.h",39,"CountToStereoSpread::~CountToStereoSpread(const class CountToStereoSpread*)",2,0,6,0,0,0
,0,"CPG_Init() (always inlined)",0,0,0,0,0,0
"ff.c",1520,"create_chain(struct FFOBJID*, long unsigned int)",32,0,146,0,0,0
"ff.c",2859,"create_name(struct DIR*, const char**)",49,0,261,0,0,0
,0,"CStringArray::partitionForStrings(const class CStringArray*, long int, long int) (always inlined)",0,0,0,0,0,0
"c_string_array.cpp",56,"CStringArray::quickSortForStrings(long int, long int, const class CStringArray*)",22,0,97,0,0,0
"c_string_array.cpp",95,"CStringArray::search(const char*, bool*, const class CStringArray*)",20,0,45,0,0,0
,0,"CStringArray::sortForStrings(const class CStringArray*) (always inlined)",0,0,0,0,0,0
"audio_engine.cpp",286,"cullVoice(bool, enum CullType, unsigned int, class Sound*)",30,0,222,0,0,0
,0,"cullVoices(unsigned int, long int, long int) (always inlined)",0,0,0,0,0,0
,0,"CVEngine::analogOutTick(const class CVEngine*) (always inlined)",0,0,0,0,0,0
"cv_engine.cpp",232,"CVEngine::calculateVoltage(long int, unsigned char, const class CVEngine*)",10,0,43,0,0,0
,0,"CVEngine::isNoteOn(const class CVEngine*, long int, long int) (always inlined)",0,0,0,0,0,0
,0,"CVEngine::isTriggerClockOutputEnabled(const class CVEngine*) (always inlined)",0,0,0,0,0,0
"cv_engine.cpp",198,"CVEngine::physicallySwitchGate(long int, const class CVEngine*)",4,0,20,0,0,0
,0,"CVEngine::playbackBegun(const class CVEngine*) (always inlined)",0,0,0,0,0,0
,0,"CVEngine::playbackEnded(const class CVEngine*) (always inlined)",0,0,0,0,0,0
"cv_engine.cpp",223,"CVEngine::recalculateCVChannelVoltage(unsigned char, const class CVEngine*)",4,0,14,0,0,0
"cv_engine.cpp",141,"CVEngine::sendNote(bool, unsigned char, short int, const class CVEngine*)",19,0,61,0,0,0
"display.h",92,"CVEngine::sendVoltageOut(unsigned char, short unsigned int, const class CVEngine*)",8,0,17,0,0,0
,0,"CVEngine::setCVPitchBend(const class CVEngine*, unsigned char, long int, bool) (always inlined)",0,0,0,0,0,0
,0,"CVEngine::setCVTranspose(const class CVEngine*, unsigned char, long int, long int) (always inlined)",0,0,0,0,0,0
,0,"CVEngine::setCVVoltsPerOctave(const class CVEngine*, unsigned char, unsigned char) (always inlined)",0,0,0,0,0,0
,0,"CVEngine::setGateType(const class CVEngine*, unsigned char, enum GateType) (always inlined)",0,0,0,0,0,0
,0,"CVEngine::switchGateOff(const class CVEngine*, long int) (always inlined)",0,0,0,0,0,0
,0,"CVEngine::switchGateOn(const class CVEngine*, long int, long int) (always inlined)",0,0,0,0,0,0
,0,"CVEngine::updateClockOutput(const class CVEngine*) (always inlined)",0,0,0,0,0,0
"cv_engine.cpp",94,"CVEngine::updateGateOutputs(const class CVEngine*)",6,0,23,0,0,0
"cv_engine.cpp",314,"CVEngine::updateRunOutput(const class CVEngine*)",15,0,40,0,0,0
,0,"CVEngine::updateRunOutput(const class CVEngine*) (always inlined)",0,0,0,0,0,0
"melodic_instrument.h",33,"CVInstrument::CVInstrument(const class CVInstrument*)",6,0,29,0,0,0
"cv_instrument.h",44,"CVInstrument::getXMLTag(const class CVInstrument*)",1,0,3,0,0,0
"cv_instrument.cpp",54,"CVInstrument::monophonicExpressionEvent(const class CVInstrument*, long int, long int)",3,0,8,0,0,0
,0,"CVInstrument::monophonicExpressionEvent(const class CVInstrument*, long int, long int) (always inlined)",0,0,0,0,0,0
"cv_instrument.cpp",40,"CVInstrument::noteOffPostArp(const class CVInstrument*, long int, long int, long int)",1,0,4,0,0,0
"cv_instrument.cpp",33,"CVInstrument::noteOnPostArp(const class CVInstrument*, long int, struct ArpNote*)",3,0,13,0,0,0
"cv_instrument.cpp",45,"CVInstrument::polyphonicExpressionEventPostArpeggiator(const class CVInstrument*, long int, long int, long int, struct ArpNote*)",5,0,20,0,0,0
,0,"CVInstrument::polyphonicExpressionEventPostArpeggiator(const class CVInstrument*, long int, long int, long int, struct ArpNote*) (always inlined)",0,0,0,0,0,0
"cv_instrument.cpp",97,"CVInstrument::setActiveClip(const class CVInstrument*, class ModelStackWithTimelineCounter*, enum PgmChangeSend)",13,0,38,0,0,0
"cv_instrument.cpp",124,"CVInstrument::setupWithoutActiveClip(const class CVInstrument*, class ModelStack*)",3,0,5,0,0,0
"non_audio_instrument.cpp",225,"CVInstrument::updatePitchBendOutput(const class CVInstrument*, bool)",6,0,31,0,0,0
"cv_instrument.cpp",86,"CVInstrument::writeDataToFile(const class CVInstrument*, class Serializer&, class Clip*, class Song*)",7,0,33,0,0,0
"cv_instrument.h",27,"CVInstrument::~CVInstrument(const class CVInstrument*)",6,0,29,0,0,0
"cv_instrument.h",27,"CVInstrument::~CVInstrument(const class CVInstrument*)",6,0,26,0,0,0
,0,"CVInstrument::~CVInstrument(const class CVInstrument*) (always inlined)",0,0,0,0,0,0
"oled_low_level.c",160,"cvSPITransferComplete(long unsigned int)",8,0,42,0,0,0
,0,"Damping::Damping(const class Damping*, enum String, enum String) (always inlined)",0,0,0,0,0,0
"damping.h",27,"Damping::readCurrentValue(const class Damping*)",4,0,14,0,0,0
"value.h",42,"Damping::writeCurrentValue(const class Damping*)",3,0,10,0,0,0
"menu_item.h",54,"Damping::~Damping(const class Damping*)",1,0,1,0,0,0
"damping.h",24,"Damping::~Damping(const class Damping*)",2,0,6,0,0,0
"decimal.cpp",33,"Decimal::beginSession(const class Decimal*, class MenuItem*)",7,0,33,0,0,0
,0,"Decimal::Decimal(const class Decimal*, enum String, enum String) (always inlined)",0,0,0,0,0,0
"decimal.cpp",164,"Decimal::drawActualValue(const class Decimal*, bool)",13,0,83,0,0,0
"decimal.cpp",134,"Decimal::drawPixelsForOled(const class Decimal*)",14,0,68,0,0,0
"display.h",92,"Decimal::drawValue(const class Decimal*)",3,0,10,0,0,0
"decimal.h",34,"Decimal::getDefaultEditPos(const class Decimal*)",1,0,2,0,0,0
"decimal.cpp",83,"Decimal::horizontalEncoderAction(const class Decimal*, long int)",13,0,51,0,0,0
"value.h",42,"Decimal::scrollToGoodPos(const class Decimal*)",11,0,48,0,0,0
"decimal.cpp",57,"Decimal::selectEncoderAction(const class Decimal*, long int)",8,0,31,0,0,0
,0,"DefaultGridDefaultActiveMode::DefaultGridDefaultActiveMode(const class DefaultGridDefaultActiveMode*, enum String, enum String) (always inlined)",0,0,0,0,0,0
"grid_default_active_mode.h",31,"DefaultGridDefaultActiveMode::getOptions(const class DefaultGridDefaultActiveMode*)",4,0,51,0,0,0
"grid_default_active_mode.h",28,"DefaultGridDefaultActiveMode::readCurrentValue(const class DefaultGridDefaultActiveMode*)",2,0,5,0,0,0
"value.h",45,"DefaultGridDefaultActiveMode::writeCurrentValue(const class DefaultGridDefaultActiveMode*)",1,0,5,0,0,0
"menu_item.h",54,"DefaultGridDefaultActiveMode::~DefaultGridDefaultActiveMode(const class DefaultGridDefaultActiveMode*)",1,0,1,0,0,0
"grid_default_active_mode.h",25,"DefaultGridDefaultActiveMode::~DefaultGridDefaultActiveMode(const class DefaultGridDefaultActiveMode*)",2,0,6,0,0,0
,0,"DefaultVelocityToLevel::DefaultVelocityToLevel(const class DefaultVelocityToLevel*, enum String, enum String) (always inlined)",0,0,0,0,0,0
"default_velocity_to_level.h",29,"DefaultVelocityToLevel::readCurrentValue(const class DefaultVelocityToLevel*)",2,0,14,0,0,0
"value.h",42,"DefaultVelocityToLevel::writeCurrentValue(const class DefaultVelocityToLevel*)",22,0,110,0,0,0
"menu_item.h",54,"DefaultVelocityToLevel::~DefaultVelocityToLevel(const class DefaultVelocityToLevel*)",1,0,1,0,0,0
"default_velocity_to_level.h",24,"DefaultVelocityToLevel::~DefaultVelocityToLevel(const class DefaultVelocityToLevel*)",2,0,6,0,0,0
,0,"Delay::copySecondaryToPrimary(const class Delay*) (always inlined)",0,0,0,0,0,0
,0,"Delay::Delay(const class Delay*) (always inlined)",0,0,0,0,0,0
"delay.cpp",197,"Delay::discardBuffers(const class Delay*)",6,0,18,0,0,0
,0,"Delay::discardBuffers(const class Delay*) (always inlined)",0,0,0,0,0,0
,0,"Delay::getAmountToWriteBeforeReadingBegins(const class Delay*) (always inlined)",0,0,0,0,0,0
"delay.cpp",185,"Delay::hasWrapped(const class Delay*)",8,0,25,0,0,0
"delay.cpp",30,"Delay::informWhetherActive(const class Delay*, bool, long int)",18,2,69,11,4,54
"delay.cpp",203,"Delay::initializeSecondaryBuffer(const class Delay*, long int, bool)",7,0,42,0,0,0
,0,"Delay::initializeSecondaryBuffer(const class Delay*, long int, bool) (always inlined)",0,0,0,0,0,0
,0,"Delay::prepareToBeginWriting(const class Delay*) (always inlined)",0,0,0,0,0,0
"delay.cpp",223,"Delay::process(const class Delay*, class span<StereoSample, 4294967295>, const struct State&)",110,1,1044,12,3,37
"delay.cpp",138,"Delay::setTimeToAbandon(const class Delay*, const struct State&)",13,0,42,0,0,0
,0,"Delay::setTimeToAbandon(const class Delay*, const struct State&) (always inlined)",0,0,0,0,0,0
"delay.cpp",92,"Delay::setupWorkingState(const class Delay*, struct State&, long unsigned int, bool)",16,2,79,18,5,87
,0,"Delay::~Delay(const class Delay*) (always inlined)",0,0,0,0,0,0
,0,"DelayBuffer::advance<Delay::process(std::span<StereoSample>, const State&)::<lambda()> >(const class DelayBuffer*, struct) (always inlined)",0,0,0,0,0,0
,0,"DelayBuffer::advance<ModControllableAudio::processStutter(StereoSample*, int32_t, ParamManager*)::<lambda()> >(const class DelayBuffer*, struct) (always inlined)",0,0,0,0,0,0
,0,"DelayBuffer::clear(const class DelayBuffer*) (always inlined)",0,0,0,0,0,0
,0,"DelayBuffer::clearAndMoveOn(const class DelayBuffer*) (always inlined)",0,0,0,0,0,0
,0,"DelayBuffer::current(const class DelayBuffer*) (always inlined)",0,0,0,0,0,0
,0,"DelayBuffer::DelayBuffer(const class DelayBuffer*) (always inlined)",0,0,0,0,0,0
"delay_buffer.cpp",93,"DelayBuffer::discard(const class DelayBuffer*)",3,0,9,0,0,0
,0,"DelayBuffer::discard(const class DelayBuffer*) (always inlined)",0,0,0,0,0,0
,0,"DelayBuffer::end(const class DelayBuffer*) (always inlined)",0,0,0,0,0,0
,0,"DelayBuffer::getIdealBufferSizeFromRate(long unsigned int) (always inlined)",0,0,0,0,0,0
"delay_buffer.cpp",29,"DelayBuffer::init(const class DelayBuffer*, long unsigned int, long unsigned int, bool)",15,0,64,0,0,0
,0,"DelayBuffer::invalidate(const class DelayBuffer*) (always inlined)",0,0,0,0,0,0
,0,"DelayBuffer::isActive(const class DelayBuffer*) (always inlined)",0,0,0,0,0,0
,0,"DelayBuffer::isNative(const class DelayBuffer*) (always inlined)",0,0,0,0,0,0
,0,"DelayBuffer::makeNativeRatePrecise(const class DelayBuffer*) (always inlined)",0,0,0,0,0,0
,0,"DelayBuffer::makeNativeRatePreciseRelativeToOtherBuffer(const class DelayBuffer*, const class DelayBuffer&) (always inlined)",0,0,0,0,0,0
,0,"DelayBuffer::moveOn(const class DelayBuffer*) (always inlined)",0,0,0,0,0,0
,0,"DelayBuffer::resampling(const class DelayBuffer*) (always inlined)",0,0,0,0,0,0
,0,"DelayBuffer::setCurrent(const class DelayBuffer*, struct StereoSample*) (always inlined)",0,0,0,0,0,0
"delay_buffer.cpp",127,"DelayBuffer::setupForRender(const class DelayBuffer*, long int)",13,0,68,0,0,0
"delay_buffer.cpp",101,"DelayBuffer::setupResample(const class DelayBuffer*)",10,0,30,0,0,0
,0,"DelayBuffer::size(const class DelayBuffer*) (always inlined)",0,0,0,0,0,0
,0,"DelayBuffer::writeNative(const class DelayBuffer*, struct StereoSample) (always inlined)",0,0,0,0,0,0
,0,"DelayBuffer::writeNativeAndMoveOn(const class DelayBuffer*, struct StereoSample, struct StereoSample**) (always inlined)",0,0,0,0,0,0
,0,"DelayBuffer::writeResampled(const class DelayBuffer*, struct StereoSample, long int, long int) (always inlined)",0,0,0,0,0,0
,0,"DelayBuffer::~DelayBuffer(const class DelayBuffer*) (always inlined)",0,0,0,0,0,0
,0,"DelayLine::DelayLine(const struct DelayLine*, unsigned int) (always inlined)",0,0,0,0,0,0
,0,"DelayLine::Interpolate(const struct DelayLine*, float) (always inlined)",0,0,0,0,0,0
,0,"DelayLine::Write(const struct DelayLine*, long int, float) (always inlined)",0,0,0,0,0,0
"cfunctions.c",237,"delayMS(long unsigned int)",3,0,12,0,0,0
"ui.h",154,"DeleteFile::acceptCurrentOption(const class DeleteFile*)",23,0,116,0,0,0
"display.h",92,"DeleteFile::getOptions(const class DeleteFile*)",8,0,54,0,0,0
"ui.h",154,"DeleteFile::getTitle(const class DeleteFile*)",3,0,13,0,0,0
"delete_file.h",23,"DeleteFile::~DeleteFile(const class DeleteFile*)",2,0,6,0,0,0
"context_menu.h",31,"DeleteFile::~DeleteFile(const class DeleteFile*)",1,0,1,0,0,0
"deluge.cpp",1022,"deleteOldSongBeforeLoadingNew()",6,0,18,0,0,0
,0,"deluge_main() (always inlined)",0,0,0,0,0,0
,0,"delugeAlloc(unsigned int, bool) (always inlined)",0,0,0,0,0,0
"general_memory_allocator.h",99,"delugeDealloc(void*)",3,0,21,0,0,0
,0,"Depth_Patched::Depth_Patched(const class Depth_Patched*, enum String, enum String, long int) (always inlined)",0,0,0,0,0,0
"depth_patched.h",30,"Depth_Patched::isRelevant(const class Depth_Patched*, class ModControllableAudio*, long int)",2,0,23,0,0,0
"menu_item.h",54,"Depth_Patched::~Depth_Patched(const class Depth_Patched*)",1,0,1,0,0,0
"depth_patched.h",25,"Depth_Patched::~Depth_Patched(const class Depth_Patched*)",2,0,6,0,0,0
,0,"Depth_Unpatched::Depth_Unpatched(const class Depth_Unpatched*, enum String, enum String, long int) (always inlined)",0,0,0,0,0,0
"menu_item.h",54,"Depth_Unpatched::~Depth_Unpatched(const class Depth_Unpatched*)",1,0,1,0,0,0
"depth_unpatched.h",24,"Depth_Unpatched::~Depth_Unpatched(const class Depth_Unpatched*)",2,0,6,0,0,0
,0,"Destination::Destination(const class Destination*, enum String, enum String) (always inlined)",0,0,0,0,0,0
"destination.h",31,"Destination::getOptions(const class Destination*)",5,0,57,0,0,0
"destination.h",39,"Destination::isRelevant(const class Destination*, class ModControllableAudio*, long int)",1,0,9,0,0,0
"destination.h",27,"Destination::readCurrentValue(const class Destination*)",2,0,6,0,0,0
"value.h",42,"Destination::writeCurrentValue(const class Destination*)",1,0,9,0,0,0
"menu_item.h",54,"Destination::~Destination(const class Destination*)",1,0,1,0,0,0
"destination.h",24,"Destination::~Destination(const class Destination*)",2,0,6,0,0,0
,0,"destroy_at<deluge::dsp::reverb::Freeverb>(class Freeverb*) (always inlined)",0,0,0,0,0,0
,0,"destroy_at<deluge::dsp::reverb::Mutable>(class Mutable*) (always inlined)",0,0,0,0,0,0
,0,"destroy_at<FatFS::File>(class File*) (always inlined)",0,0,0,0,0,0
"midi_device_manager.cpp",309,"detachedAsPeripheral(long int)",9,0,24,0,0,0
,0,"Detune::Detune(const class Detune*, enum String, enum String) (always inlined)",0,0,0,0,0,0
"detune.h",27,"Detune::readCurrentValue(const class Detune*)",2,0,6,0,0,0
"detune.h",30,"Detune::writeCurrentValue(const class Detune*)",5,0,17,0,0,0
"menu_item.h",54,"Detune::~Detune(const class Detune*)",1,0,1,0,0,0
"detune.h",24,"Detune::~Detune(const class Detune*)",2,0,6,0,0,0
,0,"Device::Device(const struct Device*, enum String, class initializer_list<MenuItem*>) (always inlined)",0,0,0,0,0,0
"device.h",8,"Device::getTitle(const struct Device*)",2,0,13,0,0,0
"device.h",6,"Device::~Device(const struct Device*)",7,0,28,0,0,0
"device.h",6,"Device::~Device(const struct Device*)",7,0,25,0,0,0
,0,"Device::~Device(const struct Device*) (always inlined)",0,0,0,0,0,0
"devices.cpp",35,"Devices::beginSession(const class Devices*, class MenuItem*)",8,0,42,0,0,0
,0,"Devices::Devices(const class Devices*, enum String, enum String) (always inlined)",0,0,0,0,0,0
"devices.cpp",147,"Devices::drawPixelsForOled(const class Devices*)",12,0,55,0,0,0
"display.h",92,"Devices::drawValue(const class Devices*)",4,0,27,0,0,0
"devices.cpp",113,"Devices::getDevice(const class Devices*, long int)",2,0,10,0,0,0
,0,"Devices::getDevice(const class Devices*, long int) (always inlined)",0,0,0,0,0,0
"devices.cpp",143,"Devices::selectButtonPress(const class Devices*)",1,0,2,0,0,0
"stl_algo.h",3669,"Devices::selectEncoderAction(const class Devices*, long int)",19,0,69,0,0,0
"menu_item.h",54,"Devices::~Devices(const class Devices*)",1,0,1,0,0,0
"devices.h",26,"Devices::~Devices(const class Devices*)",2,0,6,0,0,0
"array",200,"DevSysexSetting::getName(const class DevSysexSetting*)",1,0,10,0,0,0
"devSysexSetting.cpp",53,"DevSysexSetting::getOptions(const class DevSysexSetting*)",6,0,54,0,0,0
"devSysexSetting.cpp",31,"DevSysexSetting::readCurrentValue(const class DevSysexSetting*)",5,0,30,0,0,0
"value.h",42,"DevSysexSetting::writeCurrentValue(const class DevSysexSetting*)",3,0,9,0,0,0
"menu_item.h",54,"DevSysexSetting::~DevSysexSetting(const class DevSysexSetting*)",1,0,1,0,0,0
"devSysexSetting.h",25,"DevSysexSetting::~DevSysexSetting(const class DevSysexSetting*)",2,0,6,0,0,0
,0,"dft_r2c(struct ne10_fft_cpx_int32_t* restrict, const long int* restrict, long unsigned int) (always inlined)",0,0,0,0,0,0
,0,"dir_alloc(struct DIR*, unsigned int) (always inlined)",0,0,0,0,0,0
"ff.c",1674,"dir_clear(struct FATFS*, long unsigned int)",7,0,42,0,0,0
,0,"dir_clear(struct FATFS*, long unsigned int) (always inlined)",0,0,0,0,0,0
"ff.c",2399,"dir_find(struct DIR*)",32,0,157,0,0,0
"ff.c",1757,"dir_next(struct DIR*, int)",25,0,78,0,0,0
"ff.c",2314,"dir_read(struct DIR*, int)",38,0,109,0,0,0
"ff.c",2486,"dir_register(struct DIR*)",61,0,292,0,0,0
"ff.c",2586,"dir_remove(struct DIR*)",12,0,38,0,0,0
"ff.c",1709,"dir_sdi(struct DIR*, long unsigned int)",19,0,68,0,0,0
"direction.h",102,"Direction::checkPermissionToBeginSession(const class Direction*, class ModControllableAudio*, long int, class MultiRange**)",4,0,26,0,0,0
,0,"Direction::Direction(const class Direction*, enum String, enum String) (always inlined)",0,0,0,0,0,0
,0,"Direction::getIndividualNoteRow(const class Direction*, class ModelStackWithTimelineCounter*) (always inlined)",0,0,0,0,0,0
"direction.h",84,"Direction::getOptions(const class Direction*)",19,0,124,0,0,0
"direction.h",58,"Direction::readCurrentValue(const class Direction*)",15,0,70,0,0,0
"direction.h",69,"Direction::writeCurrentValue(const class Direction*)",30,0,164,0,0,0
"menu_item.h",54,"Direction::~Direction(const class Direction*)",1,0,1,0,0,0
"direction.h",29,"Direction::~Direction(const class Direction*)",2,0,6,0,0,0
